,Population,GDP per capita,Bus_Electricity,Car_Renewable,Bus_Diesel,Car_Diesel,Pop_age_65-79,Pop_age_GT_80,Population_density,Modal_Share_Bus,Modal_Share_Train
2040-01-01,0.5748564590226874,0.6682611568276835,0.0165,1.6885000000000001,0.18400000000000002,5.348,0.6464904031440256,0.2823300052358874,0.3172494103864714,1.4695111176583489,0.6408394347683024
2041-01-01,0.5788804542358462,0.6883089915325139,0.01725,1.7652500000000002,0.18400000000000002,5.348,0.656187759191186,0.28797660534060515,0.3204219044903362,1.4768586732466404,0.6440436319421439
2042-01-01,0.5829326174154971,0.7089582612784894,0.018000000000000002,1.842,0.18400000000000002,5.348,0.6660305755790537,0.2937361374474173,0.3236261235352395,1.4842429666128734,0.6472638501018545
2043-01-01,0.5870131457374055,0.7302270091168441,0.01875,1.91875,0.18400000000000002,5.348,0.6760210342127394,0.2996108601963656,0.32686238477059193,1.4916641814459377,0.6505001693523638
2044-01-01,0.5911222377575672,0.7521338193903495,0.0195,1.9955,0.18400000000000002,5.348,0.6861613497259305,0.30560307740029297,0.33013100861829786,1.4991225023531674,0.6537526701991255
2045-01-01,0.5952600934218701,0.7746978339720599,0.02025,2.07225,0.18400000000000002,5.348,0.6964537699718193,0.31171513894829883,0.3334323187044808,1.506618114864933,0.657021433550121
2046-01-01,0.5994269140758232,0.7979387689912218,0.021,2.149,0.18400000000000002,5.348,0.7069005765213966,0.3179494417272648,0.33676664189152566,1.5141512054392576,0.6603065407178716
2047-01-01,0.6036229024743539,0.8218769320609585,0.021750000000000002,2.22575,0.18400000000000002,5.348,0.7175040851692174,0.32430843056181013,0.34013430831044095,1.5217219614664537,0.6636080734214609
2048-01-01,0.6078482627916744,0.8465332400227873,0.0225,2.3024999999999998,0.18400000000000002,5.348,0.7282666464467555,0.3307945991730463,0.3435356513935453,1.5293305712737855,0.666926113788568
2049-01-01,0.6121032006312159,0.8719292372234709,0.02325,2.37925,0.18400000000000002,5.348,0.7391906461434569,0.33741049115650723,0.34697100790748076,1.5369772241301545,0.6702607443575109
2050-01-01,0.6163879230356344,0.898087114340175,0.024,2.456,0.18400000000000002,5.348,0.7502785058356086,0.3441587009796374,0.35044071798655557,1.5446621102508051,0.6736120480792984
