,Population,GDP per capita,Bus_Electricity,Car_Renewable,Bus_Diesel,Car_Diesel,Pop_age_65-79,Pop_age_GT_80,Population_density,Modal_Share_Bus,Modal_Share_Train
2040-01-01,0.321919617052705,3.4909444965471805,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.662937346312037,0.3043150132075393,0.7007491763189915,1.8764224695687695,4.526869207834656
2041-01-01,0.3241730543720739,3.5328358305057463,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6662520330435971,0.3061409032867845,0.7028514238479484,1.8914338493253198,4.563084161497334
2042-01-01,0.3264422657526784,3.575229860471816,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.669583293208815,0.3079777487065052,0.7049599781194921,1.9065653201199222,4.599588834789312
2043-01-01,0.3287273616129471,3.6181326187974774,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6729312096748591,0.30982561519874424,0.7070748580538505,1.9218178426808816,4.636385545467626
2044-01-01,0.3310284531442377,3.661550210223047,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6762958657232333,0.31168456888993673,0.709196082628012,1.9371923854223287,4.6734766298313675
2045-01-01,0.3333456523162473,3.705488812745724,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6796773450518493,0.3135546763032763,0.711323670875896,1.9526899245057074,4.710864442870019
2046-01-01,0.335679071882461,3.749954678498672,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6830757317771087,0.315436004361096,0.7134576418885236,1.968311443901753,4.748551358412979
2047-01-01,0.3380288253856382,3.7949541346406566,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6864911104359941,0.31732862038726256,0.7155980148141892,1.9840579354529675,4.786539769280283
2048-01-01,0.3403950271633377,3.8404935842563446,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6899235659881738,0.31923259210958616,0.7177448088586317,1.999930398936591,4.824832087434525
2049-01-01,0.34277779235348094,3.8865795072674207,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6933731838181147,0.3211479876622437,0.7198980432852073,2.015929842128084,4.863430744134002
2050-01-01,0.3451772368999553,3.9332184613546297,0.7448,63.161,0.016399999999999998,1.6034000000000002,0.6968400497372053,0.3230748755882171,0.7220577374150629,2.0320572808651085,4.9023381900870735
